Año,Fecha aaaa-mm,Fecha aaaa-mm-dd,Pais Destino,Posición,Descripción Arancel,Descripción Arancel País,Cod. Armonizado/Producto Ingles,Desc. Cod. Armonizado Ingles,TOTAL Cantidad 1,Unidad Comercial 1,TOTAL Valor FOB (US$),Valor FOB Unitario US$ (Cantidad-1),TOTAL Peso Bruto (Kg),Via,Aduana,Exportador,Dirección,Ciudad domicilio,Estado domicilio,Empresa Extranjera,Empresa Extranjera Dirección,Puerto Embarque,Producto
2019,2019-01,08/01/2019,ESTADOS UNIDOS,804400100,AGUACATES (PALTAS) FRESCOS O SECOS.,AGUACATES (PALTAS) FRESCOS O SECOS.,80440,AVOCADO (AVOCADO) FRESH OR DRIED.,18387,KILOGRAMO,22295.97,1.21,18910,MARITIMA,LAZARO CARDENAS - MICH,CALAVO DE MEXICO SA DE CV,LBTO ORIENTE 2650 QUIRINDAVARA URUAPAN MICH STA ROSA Y HOSPITAL REGIONAL,URUAPAN,MICHOACAN,CALAVO GROWERS INC,1141 A CUMMINGS ROAD,MICHOACAN,Aguacate
2019,2019-01,28/01/2019,MYANMAR (BIRMANIA),804400100,AGUACATES (PALTAS) FRESCOS O SECOS.,AGUACATES (PALTAS) FRESCOS O SECOS.,80440,AVOCADO (AVOCADO) FRESH OR DRIED.,19200,KILOGRAMO,47719.99,2.49,21315,MARITIMA,MANZANILLO - COL,COMERCIALIZADORA FRUFIVA S A DE C V,CARRETERA ESTATAL TACAMBARO PATZCUARO KM 3 TESTERAZO SN,TACAMBARO,MICHOACAN,FRUITS REPUBLIC INC,3 CHOME,COLIMA,Aguacate
2019,2019-01,24/01/2019,MYANMAR (BIRMANIA),804400100,AGUACATES (PALTAS) FRESCOS O SECOS.,AGUACATES (PALTAS) FRESCOS O SECOS.,80440,AVOCADO (AVOCADO) FRESH OR DRIED.,19200,KILOGRAMO,42495.02,2.21,22400,MARITIMA,MANZANILLO - COL,FRUTCOM DE MEXICO SPR DE CV,CALZADA LA FUENTE COL LAZARO CARDENAS OTE 3000 A,URUAPAN,MICHOACAN,ROYAL CO LTD,KYOTO SEIKA CENTER BLDG CHUDOJI MINAMIMACHI,COLIMA,Aguacate
2019,2019-01,28/01/2019,MYANMAR (BIRMANIA),804400100,AGUACATES (PALTAS) FRESCOS O SECOS.,AGUACATES (PALTAS) FRESCOS O SECOS.,80440,AVOCADO (AVOCADO) FRESH OR DRIED.,16312.8,KILOGRAMO,34057.91,02.09,18884.83,MARITIMA,MANZANILLO - COL,BEST PRODUCE S DE RL DE CV,AV EMPRESARIOS 135 COL PUERTA DE HIERRO ZAPOPAN,ZAPOPAN,JALISCO,VERFRUCO FOODS INC,MIAMI LAKES DRIVE,COLIMA,Aguacate
2019,2019-01,31/01/2019,PAÍSES BAJOS (HOLANDA),804400100,AGUACATES (PALTAS) FRESCOS O SECOS.,AGUACATES (PALTAS) FRESCOS O SECOS.,80440,AVOCADO (AVOCADO) FRESH OR DRIED.,17704,KILOGRAMO,24343.01,1.38,23122,MARITIMA,ALTAMIRA - TAMPS,ORGANTO DE MEXICO SA DE CV,PASE DE LA REFORMA 243,CUAUHTEMOC,DISTRITO FEDERAL,GROWERS AND MORE BV,RIDDERKERK,TAMAULIPAS,Aguacate
2019,2019-01,30/01/2019,MYANMAR (BIRMANIA),804400100,AGUACATES (PALTAS) FRESCOS O SECOS.,AGUACATES (PALTAS) FRESCOS O SECOS.,80440,AVOCADO (AVOCADO) FRESH OR DRIED.,19144,KILOGRAMO,40559.98,2.12,20500,MARITIMA,MANZANILLO - COL,EMPACADORA DE AGUACATES SAN LORENZO S A DE C V,KM 2 5 CARR URUAPAN SN J NVO SN JICALAN SR,URUAPAN,MICHOACAN,USA UNION INTERNATIONAL INC,THE OLD ROAD SUITE,COLIMA,Aguacate
2019,2019-01,18/01/2019,PAÍSES BAJOS (HOLANDA),804400100,AGUACATES (PALTAS) FRESCOS O SECOS.,AGUACATES (PALTAS) FRESCOS O SECOS.,80440,AVOCADO (AVOCADO) FRESH OR DRIED.,22000,KILOGRAMO,59083.61,2.69,23000,MARITIMA,ALTAMIRA - TAMPS,FRUTAS Y HORTALIZAS ORGANICAS DE MICHOACAN MEXICO SA DE CV,NINOS HEROES 59 B BELLAVISTA FCO VILLA Y GPE VICTORIA,URUAPAN,MICHOACAN,EUROFRESH V & F SL,JUAN CABANILLES,TAMAULIPAS,Aguacate
2019,2019-01,09/01/2019,ESTADOS UNIDOS,804400100,AGUACATES (PALTAS) FRESCOS O SECOS.,AGUACATES (PALTAS) FRESCOS O SECOS.,80440,AVOCADO (AVOCADO) FRESH OR DRIED.,17000,KILOGRAMO,35399.98,02.08,18000,MARITIMA,LAZARO CARDENAS - MICH,MISSION DE MEXICO SA DE CV,LIBR OTE KM 1 7 QUIRINDAVARA URUAPAN MICH CAM VIEJO A STA ROSA C URUA AP,URUAPAN,MICHOACAN,MISSION PRODUCE INC,VINEYARD AV S300,MICHOACAN,Aguacate
2019,2019-01,04/01/2019,MYANMAR (BIRMANIA),804400100,AGUACATES (PALTAS) FRESCOS O SECOS.,AGUACATES (PALTAS) FRESCOS O SECOS.,80440,AVOCADO (AVOCADO) FRESH OR DRIED.,17820,KILOGRAMO,32332.22,1.81,19150,MARITIMA,LAZARO CARDENAS - MICH,AGROINDUSTRIAS DE MICHOACAN SA DE CV,KM 3 6 CARR TACAMBARO PATZCUARO SN CARR TACAMBARO Y PATZCUARO,TACAMBARO,MICHOACAN,SUMIFRU JAPAN CORPORATION,HONMACHI SHIBUYA KU,MICHOACAN,Aguacate
2019,2019-01,25/01/2019,ESTADOS UNIDOS,804400100,AGUACATES (PALTAS) FRESCOS O SECOS.,AGUACATES (PALTAS) FRESCOS O SECOS.,80440,AVOCADO (AVOCADO) FRESH OR DRIED.,21696,KILOGRAMO,31449.59,1.45,21705,MARITIMA,TUXPAN - VER,CALAVO DE MEXICO SA DE CV,LBTO ORIENTE 2650 QUIRINDAVARA URUAPAN MICH STA ROSA Y HOSPITAL REGIONAL,URUAPAN,MICHOACAN,CALAVO GROWERS INC,1141 A CUMMINGS ROAD,VERACRUZ,Aguacate
2019,2019-01,14/01/2019,ALEMANIA,804400100,AGUACATES (PALTAS) FRESCOS O SECOS.,AGUACATES (PALTAS) FRESCOS O SECOS.,80440,AVOCADO (AVOCADO) FRESH OR DRIED.,20800,KILOGRAMO,33540.01,1.61,21779,MARITIMA,ALTAMIRA - TAMPS,FRESH GLOBAL M SA DE CV,CALLE 6 653,GUADALAJARA,JALISCO,GREENYARD FRESH GERMANY GMBH,DESCONOCIDA,TAMAULIPAS,Aguacate
2019,2019-01,15/01/2019,MYANMAR (BIRMANIA),804400100,AGUACATES (PALTAS) FRESCOS O SECOS.,AGUACATES (PALTAS) FRESCOS O SECOS.,80440,AVOCADO (AVOCADO) FRESH OR DRIED.,19200,KILOGRAMO,46512.01,2.42,20000,MARITIMA,MANZANILLO - COL,MISSION DE MEXICO SA DE CV,LIBR OTE KM 1 7 QUIRINDAVARA URUAPAN MICH CAM VIEJO A STA ROSA C URUA AP,URUAPAN,MICHOACAN,MISSION PRODUCE INC,VINEYARD AV S300,COLIMA,Aguacate
2019,2019-01,31/01/2019,MYANMAR (BIRMANIA),804400100,AGUACATES (PALTAS) FRESCOS O SECOS.,AGUACATES (PALTAS) FRESCOS O SECOS.,80440,AVOCADO (AVOCADO) FRESH OR DRIED.,19084.3,KILOGRAMO,45114.02,2.36,21013.8,MARITIMA,MANZANILLO - COL,GRUPO WEST PAK DE MEXICO S DE RL DE CV,18 DE MARZO 10 EMILIANO ZAPATA AV REVOLUCION Y ANDADOR PLAN DE A,URUAPAN,MICHOACAN,WEST PAK AVOCADO INC,SKY CANYON DRIVE STE A,COLIMA,Aguacate
2019,2019-01,22/01/2019,MYANMAR (BIRMANIA),804400100,AGUACATES (PALTAS) FRESCOS O SECOS.,AGUACATES (PALTAS) FRESCOS O SECOS.,80440,AVOCADO (AVOCADO) FRESH OR DRIED.,17280,KILOGRAMO,43200,2.5,19584,MARITIMA,MANZANILLO - COL,GRUPO WEST PAK DE MEXICO S DE RL DE CV,18 DE MARZO 10 EMILIANO ZAPATA AV REVOLUCION Y ANDADOR PLAN DE A,URUAPAN,MICHOACAN,WEST PAK AVOCADO INC,SKY CANYON DRIVE STE A,COLIMA,Aguacate
2019,2019-01,24/01/2019,COREA DEL SUR,804400100,AGUACATES (PALTAS) FRESCOS O SECOS.,AGUACATES (PALTAS) FRESCOS O SECOS.,80440,AVOCADO (AVOCADO) FRESH OR DRIED.,20944,KILOGRAMO,52485.98,2.51,24080,MARITIMA,MANZANILLO - COL,DISTRIBUIDORA AGRICOLA LA VIA S A DE C V,CARRETERA TACAMBARO PATZCUARO KM 8 S N CENTRO,TACAMBARO,MICHOACAN,DOLE KOREA LTD,DESCONOCIDA,COLIMA,Aguacate
2019,2019-01,03/01/2019,MYANMAR (BIRMANIA),804400100,AGUACATES (PALTAS) FRESCOS O SECOS.,AGUACATES (PALTAS) FRESCOS O SECOS.,80440,AVOCADO (AVOCADO) FRESH OR DRIED.,19200,KILOGRAMO,45359.98,2.36,20000,MARITIMA,MANZANILLO - COL,GRUPO AGUACATERO LOS CERRITOS S DE R L DE C V,CARRETERA CIUDAD GUZMAN AL FRESNITO KM 2 0 SN,CIUDAD GUZMAN,JALISCO,USA UNION INTERNATIONAL INC,THE OLD ROAD SUITE,COLIMA,Aguacate
2019,2019-01,31/01/2019,ANGOLA,804400100,AGUACATES (PALTAS) FRESCOS O SECOS.,AGUACATES (PALTAS) FRESCOS O SECOS.,80440,AVOCADO (AVOCADO) FRESH OR DRIED.,19200,KILOGRAMO,51200.02,2.67,19200,MARITIMA,MANZANILLO - COL,VALENCIA QUALITY AVOCADOS,BRASIL 188,URUAPAN,MICHOACAN,TERRA EXPORTS INTL LLC,S MARYLAND PKWY STE A5 159,COLIMA,Aguacate
2019,2019-01,25/01/2019,MYANMAR (BIRMANIA),804400100,AGUACATES (PALTAS) FRESCOS O SECOS.,AGUACATES (PALTAS) FRESCOS O SECOS.,80440,AVOCADO (AVOCADO) FRESH OR DRIED.,18864,KILOGRAMO,47279.99,2.51,20960,MARITIMA,MANZANILLO - COL,COMERCIALIZADORA GLOBAL FRUT S DE RL DE CV,CARRETERA URUAPAN SAN JUAN NUEVO KM5,URUAPAN,MICHOACAN,USA UNION INTERNATIONAL INC,THE OLD ROAD SUITE,COLIMA,Aguacate
2019,2019-01,31/01/2019,ESTADOS UNIDOS,804400100,AGUACATES (PALTAS) FRESCOS O SECOS.,AGUACATES (PALTAS) FRESCOS O SECOS.,80440,AVOCADO (AVOCADO) FRESH OR DRIED.,21696,KILOGRAMO,39551.99,1.82,21696,MARITIMA,TUXPAN - VER,DEL MONTE GRUPO COMERCIAL SA DE CV,SAN LORENZO 106 201 DEL VALLE INSURGENTES Y MANZANAS,COYOACAN,DISTRITO FEDERAL,DEL MONTE FRESH PRODUCE NA INC,SEVILLA AVENUE,VERACRUZ,Aguacate
2019,2019-01,09/01/2019,ESTADOS UNIDOS,804400100,AGUACATES (PALTAS) FRESCOS O SECOS.,AGUACATES (PALTAS) FRESCOS O SECOS.,80440,AVOCADO (AVOCADO) FRESH OR DRIED.,17000,KILOGRAMO,33400.01,1.96,18000,MARITIMA,LAZARO CARDENAS - MICH,MISSION DE MEXICO SA DE CV,LIBR OTE KM 1 7 QUIRINDAVARA URUAPAN MICH CAM VIEJO A STA ROSA C URUA AP,URUAPAN,MICHOACAN,MISSION PRODUCE INC,VINEYARD AV S300,MICHOACAN,Aguacate
2019,2019-01,14/01/2019,FRANCIA,804400100,AGUACATES (PALTAS) FRESCOS O SECOS.,AGUACATES (PALTAS) FRESCOS O SECOS.,80440,AVOCADO (AVOCADO) FRESH OR DRIED.,20592,KILOGRAMO,38923.5,1.89,22980,MARITIMA,ALTAMIRA - TAMPS,COMERCIALIZADORA GLOBAL FRUT S DE RL DE CV,CARRETERA URUAPAN SAN JUAN NUEVO KM5,URUAPAN,MICHOACAN,GEORGES HELFER S A,DESCONOCIDA,TAMAULIPAS,Aguacate
2019,2019-01,29/01/2019,MYANMAR (BIRMANIA),804400100,AGUACATES (PALTAS) FRESCOS O SECOS.,AGUACATES (PALTAS) FRESCOS O SECOS.,80440,AVOCADO (AVOCADO) FRESH OR DRIED.,19200,KILOGRAMO,37088.02,1.93,20000,MARITIMA,MANZANILLO - COL,MISSION DE MEXICO SA DE CV,LIBR OTE KM 1 7 QUIRINDAVARA URUAPAN MICH CAM VIEJO A STA ROSA C URUA AP,URUAPAN,MICHOACAN,MISSION PRODUCE INC,VINEYARD AV S300,COLIMA,Aguacate
2019,2019-01,25/01/2019,ESPAÑA,804400100,AGUACATES (PALTAS) FRESCOS O SECOS.,AGUACATES (PALTAS) FRESCOS O SECOS.,80440,AVOCADO (AVOCADO) FRESH OR DRIED.,20288,KILOGRAMO,42604.8,2.1,21689,MARITIMA,MANZANILLO - COL,FROM THE GARDEN MEXICO SA DE CV,MATAMOROS 125,SOYOPA,SONORA,EXOTICA CALBOX FARMS S A,CALLE CENTRAL 13 PRIMERA PLANTA,COLIMA,Aguacate
2019,2019-01,30/01/2019,ESTADOS UNIDOS,804400100,AGUACATES (PALTAS) FRESCOS O SECOS.,AGUACATES (PALTAS) FRESCOS O SECOS.,80440,AVOCADO (AVOCADO) FRESH OR DRIED.,21120,KILOGRAMO,35904,1.7,22080,MARITIMA,LAZARO CARDENAS - MICH,MISSION DE MEXICO SA DE CV,LIBR OTE KM 1 7 QUIRINDAVARA URUAPAN MICH CAM VIEJO A STA ROSA C URUA AP,URUAPAN,MICHOACAN,MISSION PRODUCE INC,VINEYARD AV S300,MICHOACAN,Aguacate
2019,2019-01,09/01/2019,ESTADOS UNIDOS,804400100,AGUACATES (PALTAS) FRESCOS O SECOS.,AGUACATES (PALTAS) FRESCOS O SECOS.,80440,AVOCADO (AVOCADO) FRESH OR DRIED.,10,KILOGRAMO,14.49,1.45,22080,MARITIMA,LAZARO CARDENAS - MICH,MISSION DE MEXICO SA DE CV,LIBR OTE KM 1 7 QUIRINDAVARA URUAPAN MICH CAM VIEJO A STA ROSA C URUA AP,URUAPAN,MICHOACAN,MISSION PRODUCE INC,VINEYARD AV S300,MICHOACAN,Aguacate
2019,2019-01,18/01/2019,ESTADOS UNIDOS,804400100,AGUACATES (PALTAS) FRESCOS O SECOS.,AGUACATES (PALTAS) FRESCOS O SECOS.,80440,AVOCADO (AVOCADO) FRESH OR DRIED.,19574.4,KILOGRAMO,31449.6,1.61,20800,MARITIMA,TUXPAN - VER,CALAVO DE MEXICO SA DE CV,LBTO ORIENTE 2650 QUIRINDAVARA URUAPAN MICH STA ROSA Y HOSPITAL REGIONAL,URUAPAN,MICHOACAN,CALAVO GROWERS INC,1141 A CUMMINGS ROAD,VERACRUZ,Aguacate
2019,2019-01,22/01/2019,MYANMAR (BIRMANIA),804400100,AGUACATES (PALTAS) FRESCOS O SECOS.,AGUACATES (PALTAS) FRESCOS O SECOS.,80440,AVOCADO (AVOCADO) FRESH OR DRIED.,19032,KILOGRAMO,43569.98,2.29,21160,MARITIMA,LAZARO CARDENAS - MICH,DISTRIBUIDORA AGRICOLA LA VIA S A DE C V,CARRETERA TACAMBARO PATZCUARO KM 8 S N CENTRO,TACAMBARO,MICHOACAN,ITOCHU CORPORATION,KITA AOYAMA,MICHOACAN,Aguacate
2019,2019-01,30/01/2019,MYANMAR (BIRMANIA),804400100,AGUACATES (PALTAS) FRESCOS O SECOS.,AGUACATES (PALTAS) FRESCOS O SECOS.,80440,AVOCADO (AVOCADO) FRESH OR DRIED.,19200,KILOGRAMO,47566.98,2.48,21463,MARITIMA,MANZANILLO - COL,COMERCIALIZADORA FRUFIVA S A DE C V,CARRETERA ESTATAL TACAMBARO PATZCUARO KM 3 TESTERAZO SN,TACAMBARO,MICHOACAN,FRUITS REPUBLIC INC,3 CHOME,COLIMA,Aguacate
2019,2019-01,10/01/2019,COREA DEL SUR,804400100,AGUACATES (PALTAS) FRESCOS O SECOS.,AGUACATES (PALTAS) FRESCOS O SECOS.,80440,AVOCADO (AVOCADO) FRESH OR DRIED.,18080,KILOGRAMO,49280.03,2.73,22400,MARITIMA,LAZARO CARDENAS - MICH,DUBAFRESH S DE R L DE C V,CALLE COYUL COL COMERCIAL ABASTOS 2215,GUADALAJARA,JALISCO,SUNWOO MARKETING CO LTD,27 WIRYESEONG DAERO 18 GILSONGPA GU SEOUL KOREA,MICHOACAN,Aguacate
2019,2019-01,22/01/2019,ESTADOS UNIDOS,804400100,AGUACATES (PALTAS) FRESCOS O SECOS.,AGUACATES (PALTAS) FRESCOS O SECOS.,80440,AVOCADO (AVOCADO) FRESH OR DRIED.,10,KILOGRAMO,12.99,1.3,22080,MARITIMA,LAZARO CARDENAS - MICH,MISSION DE MEXICO SA DE CV,LIBR OTE KM 1 7 QUIRINDAVARA URUAPAN MICH CAM VIEJO A STA ROSA C URUA AP,URUAPAN,MICHOACAN,MISSION PRODUCE INC,VINEYARD AV S300,MICHOACAN,Aguacate
2019,2019-01,25/01/2019,FRANCIA,804400100,AGUACATES (PALTAS) FRESCOS O SECOS.,AGUACATES (PALTAS) FRESCOS O SECOS.,80440,AVOCADO (AVOCADO) FRESH OR DRIED.,21120,KILOGRAMO,51004.82,2.42,24190,MARITIMA,ALTAMIRA - TAMPS,PROMOTORA MEXICANA GAITAN SA DE CV,BLO E CALLE SEIS 628 630 630A MERCADO DE ABASTOS AV DEL MERCADO Y AV MANDARINA,GUADALAJARA,JALISCO,HALLS INTERNATIONAL,DESCONOCIDA,TAMAULIPAS,Aguacate
2019,2019-01,11/01/2019,ESTADOS UNIDOS,804400100,AGUACATES (PALTAS) FRESCOS O SECOS.,AGUACATES (PALTAS) FRESCOS O SECOS.,80440,AVOCADO (AVOCADO) FRESH OR DRIED.,19888,KILOGRAMO,40831.98,02.05,21680,MARITIMA,TUXPAN - VER,FRUTICOLA VELO SA DE CV,PASEO L CARDENAS EDIF PZA PUREPECHA 1699 C410 LOS ANGELES ENT ROMA Y COLOMBIA,URUAPAN,MICHOACAN,DEKALB FARMERS MARKET INC,PONCE DE LEON AVE,VERACRUZ,Aguacate
2019,2019-01,28/01/2019,MYANMAR (BIRMANIA),804400100,AGUACATES (PALTAS) FRESCOS O SECOS.,AGUACATES (PALTAS) FRESCOS O SECOS.,80440,AVOCADO (AVOCADO) FRESH OR DRIED.,19200,KILOGRAMO,46544.01,2.42,20000,MARITIMA,MANZANILLO - COL,MISSION DE MEXICO SA DE CV,LIBR OTE KM 1 7 QUIRINDAVARA URUAPAN MICH CAM VIEJO A STA ROSA C URUA AP,URUAPAN,MICHOACAN,MISSION PRODUCE INC,VINEYARD AV S300,COLIMA,Aguacate
2019,2019-01,16/01/2019,ESTADOS UNIDOS,804400100,AGUACATES (PALTAS) FRESCOS O SECOS.,AGUACATES (PALTAS) FRESCOS O SECOS.,80440,AVOCADO (AVOCADO) FRESH OR DRIED.,10,KILOGRAMO,13,1.3,22080,MARITIMA,LAZARO CARDENAS - MICH,MISSION DE MEXICO SA DE CV,LIBR OTE KM 1 7 QUIRINDAVARA URUAPAN MICH CAM VIEJO A STA ROSA C URUA AP,URUAPAN,MICHOACAN,MISSION PRODUCE INC,VINEYARD AV S300,MICHOACAN,Aguacate
2019,2019-01,18/01/2019,ESTADOS UNIDOS,804400100,AGUACATES (PALTAS) FRESCOS O SECOS.,AGUACATES (PALTAS) FRESCOS O SECOS.,80440,AVOCADO (AVOCADO) FRESH OR DRIED.,21696,KILOGRAMO,43392.01,2,21696,MARITIMA,TUXPAN - VER,DEL MONTE GRUPO COMERCIAL SA DE CV,SAN LORENZO 106 201 DEL VALLE INSURGENTES Y MANZANAS,COYOACAN,DISTRITO FEDERAL,DEL MONTE FRESH PRODUCE NA INC,SEVILLA AVENUE,VERACRUZ,Aguacate
2019,2019-01,19/01/2019,PAÍSES BAJOS (HOLANDA),804400100,AGUACATES (PALTAS) FRESCOS O SECOS.,AGUACATES (PALTAS) FRESCOS O SECOS.,80440,AVOCADO (AVOCADO) FRESH OR DRIED.,22000,KILOGRAMO,58862.25,2.68,23000,MARITIMA,ALTAMIRA - TAMPS,FRUTAS Y HORTALIZAS ORGANICAS DE MICHOACAN MEXICO SA DE CV,NINOS HEROES 59 B BELLAVISTA FCO VILLA Y GPE VICTORIA,URUAPAN,MICHOACAN,EUROFRESH V & F SL,JUAN CABANILLES,TAMAULIPAS,Aguacate
2019,2019-01,17/01/2019,MYANMAR (BIRMANIA),804400100,AGUACATES (PALTAS) FRESCOS O SECOS.,AGUACATES (PALTAS) FRESCOS O SECOS.,80440,AVOCADO (AVOCADO) FRESH OR DRIED.,16848,KILOGRAMO,38411.98,2.28,18899.9,MARITIMA,LAZARO CARDENAS - MICH,MORIBITO DE MEXICO S DE RL,MAZATLAN 104 201 LA MAGDALENA GRAN PARADA Y JUAN N LOPEZ,URUAPAN,MICHOACAN,URASE USA COMPANY LLC,BARRANCA PARKWAY,MICHOACAN,Aguacate
2019,2019-01,25/01/2019,ESTADOS UNIDOS,804400100,AGUACATES (PALTAS) FRESCOS O SECOS.,AGUACATES (PALTAS) FRESCOS O SECOS.,80440,AVOCADO (AVOCADO) FRESH OR DRIED.,19200,KILOGRAMO,31449.59,1.64,20410,MARITIMA,TUXPAN - VER,CALAVO DE MEXICO SA DE CV,LBTO ORIENTE 2650 QUIRINDAVARA URUAPAN MICH STA ROSA Y HOSPITAL REGIONAL,URUAPAN,MICHOACAN,CALAVO GROWERS INC,1141 A CUMMINGS ROAD,VERACRUZ,Aguacate
2019,2019-01,11/01/2019,MYANMAR (BIRMANIA),804400100,AGUACATES (PALTAS) FRESCOS O SECOS.,AGUACATES (PALTAS) FRESCOS O SECOS.,80440,AVOCADO (AVOCADO) FRESH OR DRIED.,16873.8,KILOGRAMO,37315.18,2.21,18899.9,MARITIMA,LAZARO CARDENAS - MICH,MORIBITO DE MEXICO S DE RL,MAZATLAN 104 201 LA MAGDALENA GRAN PARADA Y JUAN N LOPEZ,URUAPAN,MICHOACAN,URASE USA COMPANY LLC,BARRANCA PARKWAY,MICHOACAN,Aguacate
2019,2019-01,29/01/2019,FRANCIA,804400100,AGUACATES (PALTAS) FRESCOS O SECOS.,AGUACATES (PALTAS) FRESCOS O SECOS.,80440,AVOCADO (AVOCADO) FRESH OR DRIED.,21120,KILOGRAMO,24148.62,1.14,21120,MARITIMA,ALTAMIRA - TAMPS,FRUTCOM DE MEXICO SPR DE CV,CALZADA LA FUENTE COL LAZARO CARDENAS OTE 3000 A,URUAPAN,MICHOACAN,COMEXA S A S,ZONE EURODELTA 5,TAMAULIPAS,Aguacate
2019,2019-01,23/01/2019,ESTADOS UNIDOS,804400100,AGUACATES (PALTAS) FRESCOS O SECOS.,AGUACATES (PALTAS) FRESCOS O SECOS.,80440,AVOCADO (AVOCADO) FRESH OR DRIED.,10,KILOGRAMO,14.02,1.4,21344,MARITIMA,LAZARO CARDENAS - MICH,MISSION DE MEXICO SA DE CV,LIBR OTE KM 1 7 QUIRINDAVARA URUAPAN MICH CAM VIEJO A STA ROSA C URUA AP,URUAPAN,MICHOACAN,MISSION PRODUCE INC,VINEYARD AV S300,MICHOACAN,Aguacate
2019,2019-01,23/01/2019,MYANMAR (BIRMANIA),804400100,AGUACATES (PALTAS) FRESCOS O SECOS.,AGUACATES (PALTAS) FRESCOS O SECOS.,80440,AVOCADO (AVOCADO) FRESH OR DRIED.,18920,KILOGRAMO,45440.02,2.4,20710,MARITIMA,MANZANILLO - COL,COMERCIALIZADORA GLOBAL FRUT S DE RL DE CV,CARRETERA URUAPAN SAN JUAN NUEVO KM5,URUAPAN,MICHOACAN,USA UNION INTERNATIONAL INC,THE OLD ROAD SUITE,COLIMA,Aguacate
2019,2019-01,15/01/2019,ANGOLA,804400100,AGUACATES (PALTAS) FRESCOS O SECOS.,AGUACATES (PALTAS) FRESCOS O SECOS.,80440,AVOCADO (AVOCADO) FRESH OR DRIED.,19200,KILOGRAMO,40800.01,2.13,20690,MARITIMA,MANZANILLO - COL,AGUACATES LA BONANZA S A DE C V,CALLE PARAGUAY COL LOS ANGELES 38,URUAPAN,MICHOACAN,SHANGHAI WIN CHAIN SUPPLY CHAIN MANAGEMENT CO LTD,JINZHONG ROAD ROOM 508 BUILDING 3,COLIMA,Aguacate
2019,2019-01,26/01/2019,MYANMAR (BIRMANIA),804400100,AGUACATES (PALTAS) FRESCOS O SECOS.,AGUACATES (PALTAS) FRESCOS O SECOS.,80440,AVOCADO (AVOCADO) FRESH OR DRIED.,960,KILOGRAMO,928,0.97,960,MARITIMA,MANZANILLO - COL,CALAVO DE MEXICO SA DE CV,LBTO ORIENTE 2650 QUIRINDAVARA URUAPAN MICH STA ROSA Y HOSPITAL REGIONAL,URUAPAN,MICHOACAN,CALAVO GROWERS INC,1141 A CUMMINGS ROAD,COLIMA,Aguacate
2019,2019-01,02/01/2019,MYANMAR (BIRMANIA),804400100,AGUACATES (PALTAS) FRESCOS O SECOS.,AGUACATES (PALTAS) FRESCOS O SECOS.,80440,AVOCADO (AVOCADO) FRESH OR DRIED.,16632,KILOGRAMO,38807.98,2.33,18889.9,MARITIMA,LAZARO CARDENAS - MICH,MORIBITO DE MEXICO S DE RL,MAZATLAN 104 201 LA MAGDALENA GRAN PARADA Y JUAN N LOPEZ,URUAPAN,MICHOACAN,URASE USA COMPANY LLC,BARRANCA PARKWAY,MICHOACAN,Aguacate
2019,2019-01,11/01/2019,COREA DEL SUR,804400100,AGUACATES (PALTAS) FRESCOS O SECOS.,AGUACATES (PALTAS) FRESCOS O SECOS.,80440,AVOCADO (AVOCADO) FRESH OR DRIED.,18286.4,KILOGRAMO,48933.99,2.68,20471.1,MARITIMA,LAZARO CARDENAS - MICH,FRUTAS FINAS DE VALLES DE MICHOACAN S A DE C V,CALZADA LAZARO CARADENAS 2000 SANTA CLARA DEL COBRE C IRA Y C,SALVADOR ESCALANTE,MICHOACAN,PSG GLOBAL INC,2760 E EL PRESIDIO ST,MICHOACAN,Aguacate
2019,2019-01,28/01/2019,FRANCIA,804400100,AGUACATES (PALTAS) FRESCOS O SECOS.,AGUACATES (PALTAS) FRESCOS O SECOS.,80440,AVOCADO (AVOCADO) FRESH OR DRIED.,22070.4,KILOGRAMO,43970.58,1.99,23690.4,MARITIMA,ALTAMIRA - TAMPS,COMERCIALIZADORA DE FRUTAS ACAPULCO SA DE CV,CARR ZAMORA LOS REYES KM 37 5 SAN JUANICO SIN REFERENCIAS,TINGUINDIN,MICHOACAN,AZ FRANCE SA,ZAC DU MIN AVENUE JOSEPH PIERRE BOITELET,TAMAULIPAS,Aguacate
2019,2019-01,18/01/2019,MYANMAR (BIRMANIA),804400100,AGUACATES (PALTAS) FRESCOS O SECOS.,AGUACATES (PALTAS) FRESCOS O SECOS.,80440,AVOCADO (AVOCADO) FRESH OR DRIED.,19200,KILOGRAMO,44160.01,2.3,20000,MARITIMA,MANZANILLO - COL,GRUPO AGUACATERO LOS CERRITOS S DE R L DE C V,CARRETERA CIUDAD GUZMAN AL FRESNITO KM 2 0 SN,CIUDAD GUZMAN,JALISCO,USA UNION INTERNATIONAL INC,THE OLD ROAD SUITE,COLIMA,Aguacate
